state,"('state_sector_tot_headcount', 'Agriculture')","('state_sector_tot_headcount', 'Arts')","('state_sector_tot_headcount', 'Construction')","('state_sector_tot_headcount', 'Education')","('state_sector_tot_headcount', 'Finance')","('state_sector_tot_headcount', 'Food')","('state_sector_tot_headcount', 'Government')","('state_sector_tot_headcount', 'Health')","('state_sector_tot_headcount', 'Information')","('state_sector_tot_headcount', 'Management')","('state_sector_tot_headcount', 'Manufacturing')","('state_sector_tot_headcount', 'Mining')","('state_sector_tot_headcount', 'Other Services')","('state_sector_tot_headcount', 'Professional')","('state_sector_tot_headcount', 'Realty')","('state_sector_tot_headcount', 'Retail')","('state_sector_tot_headcount', 'Transportation')","('state_sector_tot_headcount', 'Utilities')","('state_sector_tot_headcount', 'Waste')","('state_sector_tot_headcount', 'Wholesale')","('state_sector_salary', 'Agriculture')","('state_sector_salary', 'Arts')","('state_sector_salary', 'Construction')","('state_sector_salary', 'Education')","('state_sector_salary', 'Finance')","('state_sector_salary', 'Food')","('state_sector_salary', 'Government')","('state_sector_salary', 'Health')","('state_sector_salary', 'Information')","('state_sector_salary', 'Management')","('state_sector_salary', 'Manufacturing')","('state_sector_salary', 'Mining')","('state_sector_salary', 'Other Services')","('state_sector_salary', 'Professional')","('state_sector_salary', 'Realty')","('state_sector_salary', 'Retail')","('state_sector_salary', 'Transportation')","('state_sector_salary', 'Utilities')","('state_sector_salary', 'Waste')","('state_sector_salary', 'Wholesale')","('ds_state_sector_headcount', 'Agriculture')","('ds_state_sector_headcount', 'Arts')","('ds_state_sector_headcount', 'Construction')","('ds_state_sector_headcount', 'Education')","('ds_state_sector_headcount', 'Finance')","('ds_state_sector_headcount', 'Food')","('ds_state_sector_headcount', 'Government')","('ds_state_sector_headcount', 'Health')","('ds_state_sector_headcount', 'Information')","('ds_state_sector_headcount', 'Management')","('ds_state_sector_headcount', 'Manufacturing')","('ds_state_sector_headcount', 'Mining')","('ds_state_sector_headcount', 'Other Services')","('ds_state_sector_headcount', 'Professional')","('ds_state_sector_headcount', 'Realty')","('ds_state_sector_headcount', 'Retail')","('ds_state_sector_headcount', 'Transportation')","('ds_state_sector_headcount', 'Utilities')","('ds_state_sector_headcount', 'Waste')","('ds_state_sector_headcount', 'Wholesale')","('ds_state_sector_salary', 'Agriculture')","('ds_state_sector_salary', 'Arts')","('ds_state_sector_salary', 'Construction')","('ds_state_sector_salary', 'Education')","('ds_state_sector_salary', 'Finance')","('ds_state_sector_salary', 'Food')","('ds_state_sector_salary', 'Government')","('ds_state_sector_salary', 'Health')","('ds_state_sector_salary', 'Information')","('ds_state_sector_salary', 'Management')","('ds_state_sector_salary', 'Manufacturing')","('ds_state_sector_salary', 'Mining')","('ds_state_sector_salary', 'Other Services')","('ds_state_sector_salary', 'Professional')","('ds_state_sector_salary', 'Realty')","('ds_state_sector_salary', 'Retail')","('ds_state_sector_salary', 'Transportation')","('ds_state_sector_salary', 'Utilities')","('ds_state_sector_salary', 'Waste')","('ds_state_sector_salary', 'Wholesale')","('ds_state_sector_pct', 'Agriculture')","('ds_state_sector_pct', 'Arts')","('ds_state_sector_pct', 'Construction')","('ds_state_sector_pct', 'Education')","('ds_state_sector_pct', 'Finance')","('ds_state_sector_pct', 'Food')","('ds_state_sector_pct', 'Government')","('ds_state_sector_pct', 'Health')","('ds_state_sector_pct', 'Information')","('ds_state_sector_pct', 'Management')","('ds_state_sector_pct', 'Manufacturing')","('ds_state_sector_pct', 'Mining')","('ds_state_sector_pct', 'Other Services')","('ds_state_sector_pct', 'Professional')","('ds_state_sector_pct', 'Realty')","('ds_state_sector_pct', 'Retail')","('ds_state_sector_pct', 'Transportation')","('ds_state_sector_pct', 'Utilities')","('ds_state_sector_pct', 'Waste')","('ds_state_sector_pct', 'Wholesale')","('ds_state_tot_headcount', 'Agriculture')","('ds_state_tot_headcount', 'Arts')","('ds_state_tot_headcount', 'Construction')","('ds_state_tot_headcount', 'Education')","('ds_state_tot_headcount', 'Finance')","('ds_state_tot_headcount', 'Food')","('ds_state_tot_headcount', 'Government')","('ds_state_tot_headcount', 'Health')","('ds_state_tot_headcount', 'Information')","('ds_state_tot_headcount', 'Management')","('ds_state_tot_headcount', 'Manufacturing')","('ds_state_tot_headcount', 'Mining')","('ds_state_tot_headcount', 'Other Services')","('ds_state_tot_headcount', 'Professional')","('ds_state_tot_headcount', 'Realty')","('ds_state_tot_headcount', 'Retail')","('ds_state_tot_headcount', 'Transportation')","('ds_state_tot_headcount', 'Utilities')","('ds_state_tot_headcount', 'Waste')","('ds_state_tot_headcount', 'Wholesale')","('ds_state_mdn_salary', 'Agriculture')","('ds_state_mdn_salary', 'Arts')","('ds_state_mdn_salary', 'Construction')","('ds_state_mdn_salary', 'Education')","('ds_state_mdn_salary', 'Finance')","('ds_state_mdn_salary', 'Food')","('ds_state_mdn_salary', 'Government')","('ds_state_mdn_salary', 'Health')","('ds_state_mdn_salary', 'Information')","('ds_state_mdn_salary', 'Management')","('ds_state_mdn_salary', 'Manufacturing')","('ds_state_mdn_salary', 'Mining')","('ds_state_mdn_salary', 'Other Services')","('ds_state_mdn_salary', 'Professional')","('ds_state_mdn_salary', 'Realty')","('ds_state_mdn_salary', 'Retail')","('ds_state_mdn_salary', 'Transportation')","('ds_state_mdn_salary', 'Utilities')","('ds_state_mdn_salary', 'Waste')","('ds_state_mdn_salary', 'Wholesale')",Agriculture,Arts,Construction,Education,Finance,Food,Government,Health,Information,Management,Manufacturing,Mining,Other Services,Professional,Realty,Retail,Transportation,Utilities,Waste,Wholesale
Alabama,5800.0,22630.0,97340.0,164970.0,72640.0,174870.0,156650.0,260940.0,22750.0,21660.0,271450.0,5230.0,44040.0,117090.0,25050.0,236520.0,90690.0,10280.0,128590.0,74810.0,41080.0,27040.0,45870.0,48960.0,48240.0,22590.0,49260.0,38240.0,52990.0,69000.0,42590.0,,35770.0,70910.0,39260.0,28560.0,,86410.0,30050.0,46090.0,,,,,80.0,,,,60.0,50.0,30.0,,,640.0,,,,,,,,,,,48750.0,,,,59750.0,101560.0,76480.0,,,98270.0,,,,,,,,,,,0.11,,,,0.25,0.24,0.01,,,0.55,,,,,,,,,,,,,,,,,,,,,,,,,,,85870.0,85870.0,85870.0,85870.0,85870.0,85870.0,85870.0,85870.0,85870.0,85870.0,85870.0,85870.0,85870.0,85870.0,85870.0,85870.0,85870.0,85870.0,85870.0,85870.0,5800.0,22630.0,97340.0,164970.0,72640.0,174870.0,156650.0,260940.0,22750.0,21660.0,271450.0,5230.0,44040.0,117090.0,25050.0,236520.0,90690.0,10280.0,128590.0,74810.0
Alaska,210.0,4100.0,15930.0,29060.0,6400.0,27410.0,44610.0,48570.0,4690.0,2790.0,9000.0,10660.0,9540.0,12890.0,4370.0,34570.0,21550.0,2480.0,11070.0,6210.0,57260.0,40050.0,68510.0,61030.0,53070.0,30100.0,69600.0,52260.0,72280.0,64440.0,42490.0,81700.0,47430.0,76800.0,47530.0,36570.0,59100.0,96670.0,46760.0,48010.0,,,,,,,,40.0,,,,30.0,,,,,,,,,,,,,,,,88100.0,,,,144290.0,,,,,,,,,,,,,,,,0.07,,,,0.33,,,,,,,,,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,150.0,100040.0,100040.0,100040.0,100040.0,100040.0,100040.0,100040.0,100040.0,100040.0,100040.0,100040.0,100040.0,100040.0,100040.0,100040.0,100040.0,100040.0,100040.0,100040.0,100040.0,210.0,4100.0,15930.0,29060.0,6400.0,27410.0,44610.0,48570.0,4690.0,2790.0,9000.0,10660.0,9540.0,12890.0,4370.0,34570.0,21550.0,2480.0,11070.0,6210.0
Arizona,9840.0,54120.0,191490.0,236800.0,178290.0,289790.0,190870.0,414710.0,51720.0,39990.0,186780.0,12340.0,77520.0,176040.0,58540.0,346460.0,148460.0,11730.0,249760.0,106350.0,30080.0,34860.0,49460.0,48260.0,59600.0,31530.0,56890.0,44600.0,65470.0,67810.0,50980.0,59040.0,38810.0,65290.0,47150.0,33910.0,47000.0,87620.0,36720.0,50010.0,,,,120.0,510.0,,40.0,220.0,150.0,180.0,150.0,,,1170.0,,,,,,60.0,,,,65940.0,120380.0,,75000.0,89030.0,137490.0,105020.0,98770.0,,,102240.0,,,,,182640.0,81170.0,,,,0.05,0.28,,0.02,0.05,0.29,0.44,0.08,,,0.66,,,,,,0.05,2860.0,2860.0,2860.0,2860.0,2860.0,2860.0,2860.0,2860.0,2860.0,2860.0,2860.0,2860.0,2860.0,2860.0,2860.0,2860.0,2860.0,2860.0,2860.0,2860.0,102770.0,102770.0,102770.0,102770.0,102770.0,102770.0,102770.0,102770.0,102770.0,102770.0,102770.0,102770.0,102770.0,102770.0,102770.0,102770.0,102770.0,102770.0,102770.0,102770.0,9840.0,54120.0,191490.0,236800.0,178290.0,289790.0,190870.0,414710.0,51720.0,39990.0,186780.0,12340.0,77520.0,176040.0,58540.0,346460.0,148460.0,11730.0,249760.0,106350.0
Arkansas,4120.0,12360.0,56530.0,104550.0,40550.0,109450.0,82490.0,184560.0,12290.0,36640.0,158910.0,3260.0,24970.0,46960.0,14680.0,144340.0,69310.0,7480.0,68330.0,49090.0,37920.0,29050.0,42840.0,47030.0,46850.0,26260.0,42470.0,37200.0,55110.0,81740.0,37980.0,42690.0,34320.0,51240.0,34860.0,28540.0,44780.0,81690.0,30660.0,43870.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4120.0,12360.0,56530.0,104550.0,40550.0,109450.0,82490.0,184560.0,12290.0,36640.0,158910.0,3260.0,24970.0,46960.0,14680.0,144340.0,69310.0,7480.0,68330.0,49090.0
California,239210.0,323630.0,911260.0,1454700.0,538910.0,1606930.0,1080750.0,2680270.0,603870.0,251990.0,1323280.0,16650.0,497870.0,1420730.0,307310.0,1629560.0,843440.0,61770.0,1179660.0,664050.0,33540.0,38320.0,62850.0,62440.0,73480.0,34700.0,79370.0,46130.0,111690.0,94910.0,57280.0,63180.0,42770.0,96420.0,49220.0,36500.0,47530.0,108350.0,40060.0,52150.0,,60.0,,790.0,2220.0,,1450.0,1040.0,5630.0,2900.0,1360.0,,270.0,9350.0,70.0,600.0,210.0,140.0,2530.0,780.0,,101730.0,,110380.0,140070.0,,84950.0,98170.0,166430.0,133920.0,124990.0,,73080.0,127970.0,122650.0,139640.0,171190.0,146860.0,75400.0,94920.0,,0.02,,0.05,0.41,,0.13,0.04,0.93,1.15,0.1,,0.05,0.66,0.02,0.04,0.02,0.22,0.21,0.12,29420.0,29420.0,29420.0,29420.0,29420.0,29420.0,29420.0,29420.0,29420.0,29420.0,29420.0,29420.0,29420.0,29420.0,29420.0,29420.0,29420.0,29420.0,29420.0,29420.0,126810.0,126810.0,126810.0,126810.0,126810.0,126810.0,126810.0,126810.0,126810.0,126810.0,126810.0,126810.0,126810.0,126810.0,126810.0,126810.0,126810.0,126810.0,126810.0,126810.0,239210.0,323630.0,911260.0,1454700.0,538910.0,1606930.0,1080750.0,2680270.0,603870.0,251990.0,1323280.0,16650.0,497870.0,1420730.0,307310.0,1629560.0,843440.0,61770.0,1179660.0,664050.0
Colorado,2350.0,48990.0,183170.0,229360.0,117180.0,275690.0,184680.0,344530.0,73520.0,59140.0,149990.0,20040.0,80070.0,274650.0,57200.0,276470.0,113900.0,7550.0,157170.0,110780.0,35940.0,39510.0,58660.0,53130.0,65670.0,33760.0,64150.0,49520.0,86420.0,85830.0,51590.0,73520.0,45040.0,92770.0,50570.0,35410.0,47420.0,97190.0,41320.0,59280.0,,,,60.0,440.0,,160.0,310.0,630.0,210.0,110.0,,50.0,1120.0,,60.0,,,120.0,130.0,,,,80320.0,103150.0,,69600.0,99070.0,112210.0,106520.0,101110.0,,78520.0,120790.0,,,,,79990.0,103730.0,,,,0.02,0.37,,0.09,0.09,0.85,0.35,0.08,,0.06,0.41,,0.02,,,0.08,0.12,3540.0,3540.0,3540.0,3540.0,3540.0,3540.0,3540.0,3540.0,3540.0,3540.0,3540.0,3540.0,3540.0,3540.0,3540.0,3540.0,3540.0,3540.0,3540.0,3540.0,103200.0,103200.0,103200.0,103200.0,103200.0,103200.0,103200.0,103200.0,103200.0,103200.0,103200.0,103200.0,103200.0,103200.0,103200.0,103200.0,103200.0,103200.0,103200.0,103200.0,2350.0,48990.0,183170.0,229360.0,117180.0,275690.0,184680.0,344530.0,73520.0,59140.0,149990.0,20040.0,80070.0,274650.0,57200.0,276470.0,113900.0,7550.0,157170.0,110780.0
Connecticut,290.0,24910.0,62120.0,176410.0,97080.0,128920.0,84470.0,274700.0,31370.0,37970.0,154370.0,500.0,47980.0,96210.0,18710.0,167050.0,75050.0,4980.0,89030.0,59410.0,41140.0,37300.0,63310.0,65140.0,94590.0,31390.0,69760.0,46960.0,80500.0,88080.0,60130.0,61340.0,39140.0,82580.0,54420.0,34890.0,46070.0,104280.0,38240.0,58780.0,,,,,330.0,,,,280.0,40.0,60.0,,,170.0,,,,,,,,,,,130530.0,,,,83450.0,134010.0,93130.0,,,77320.0,,,,,93530.0,,,,,,0.34,,,,0.9,0.09,0.04,,,0.18,,,,,,,950.0,950.0,950.0,950.0,950.0,950.0,950.0,950.0,950.0,950.0,950.0,950.0,950.0,950.0,950.0,950.0,950.0,950.0,950.0,950.0,105700.0,105700.0,105700.0,105700.0,105700.0,105700.0,105700.0,105700.0,105700.0,105700.0,105700.0,105700.0,105700.0,105700.0,105700.0,105700.0,105700.0,105700.0,105700.0,105700.0,290.0,24910.0,62120.0,176410.0,97080.0,128920.0,84470.0,274700.0,31370.0,37970.0,154370.0,500.0,47980.0,96210.0,18710.0,167050.0,75050.0,4980.0,89030.0,59410.0
Delaware,120.0,8180.0,23240.0,41250.0,40610.0,40660.0,28200.0,71240.0,3900.0,10680.0,25870.0,,11310.0,26720.0,5910.0,50740.0,23290.0,1600.0,30470.0,11460.0,40780.0,31200.0,52140.0,59330.0,82070.0,28260.0,53120.0,45830.0,62100.0,105050.0,46690.0,,35980.0,78750.0,45450.0,30490.0,50040.0,86130.0,36250.0,52220.0,,,,,420.0,,,,,,,,,,,,,,,,,,,,132350.0,,,,,,,,,,,,,,,,,,,,1.03,,,,,,,,,,,,,,,,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,132300.0,132300.0,132300.0,132300.0,132300.0,132300.0,132300.0,132300.0,132300.0,132300.0,132300.0,,132300.0,132300.0,132300.0,132300.0,132300.0,132300.0,132300.0,132300.0,120.0,8180.0,23240.0,41250.0,40610.0,40660.0,28200.0,71240.0,3900.0,10680.0,25870.0,,11310.0,26720.0,5910.0,50740.0,23290.0,1600.0,30470.0,11460.0
District of Columbia,,8140.0,15170.0,54660.0,14710.0,54740.0,,68190.0,20900.0,2950.0,1030.0,,63490.0,123970.0,12590.0,20370.0,,2040.0,47640.0,5130.0,,49920.0,64280.0,66390.0,100820.0,37000.0,,56250.0,93440.0,104290.0,50910.0,,86420.0,108870.0,61760.0,36010.0,,97340.0,50140.0,91900.0,,,,,230.0,,,,170.0,,,,170.0,2330.0,,,,,130.0,,,,,,97960.0,,,,,,,,77240.0,98670.0,,,,,97150.0,,,,,,1.57,,,,0.81,,,,0.27,1.88,,,,,0.28,,,3200.0,3200.0,3200.0,3200.0,3200.0,,3200.0,3200.0,3200.0,3200.0,,3200.0,3200.0,3200.0,3200.0,,3200.0,3200.0,3200.0,,97660.0,97660.0,97660.0,97660.0,97660.0,,97660.0,97660.0,97660.0,97660.0,,97660.0,97660.0,97660.0,97660.0,,97660.0,97660.0,97660.0,,8140.0,15170.0,54660.0,14710.0,54740.0,,68190.0,20900.0,2950.0,1030.0,,63490.0,123970.0,12590.0,20370.0,,2040.0,47640.0,5130.0
Florida,14960.0,232840.0,594230.0,628530.0,439160.0,994830.0,519410.0,1239930.0,152020.0,130980.0,405050.0,3900.0,262040.0,695950.0,208170.0,1128450.0,436880.0,23080.0,735420.0,365040.0,29130.0,33230.0,46850.0,49000.0,60370.0,28710.0,55860.0,45160.0,63770.0,64680.0,45400.0,45120.0,36940.0,62470.0,42080.0,30710.0,45140.0,64320.0,35850.0,47460.0,,30.0,40.0,300.0,1210.0,,90.0,440.0,1420.0,610.0,200.0,,100.0,2620.0,50.0,80.0,140.0,,650.0,160.0,,61470.0,79630.0,49350.0,100310.0,,62860.0,75740.0,127810.0,81850.0,92640.0,,109230.0,99330.0,96490.0,82420.0,105740.0,,98520.0,96480.0,,0.01,0.01,0.05,0.28,,0.02,0.04,0.93,0.47,0.05,,0.04,0.38,0.02,0.01,0.03,,0.09,0.04,8190.0,8190.0,8190.0,8190.0,8190.0,8190.0,8190.0,8190.0,8190.0,8190.0,8190.0,8190.0,8190.0,8190.0,8190.0,8190.0,8190.0,8190.0,8190.0,8190.0,100520.0,100520.0,100520.0,100520.0,100520.0,100520.0,100520.0,100520.0,100520.0,100520.0,100520.0,100520.0,100520.0,100520.0,100520.0,100520.0,100520.0,100520.0,100520.0,100520.0,14960.0,232840.0,594230.0,628530.0,439160.0,994830.0,519410.0,1239930.0,152020.0,130980.0,405050.0,3900.0,262040.0,695950.0,208170.0,1128450.0,436880.0,23080.0,735420.0,365040.0
Georgia,8910.0,55020.0,210930.0,391680.0,180940.0,418010.0,297430.0,530860.0,127810.0,106440.0,408550.0,4900.0,106670.0,307090.0,76160.0,509860.0,277210.0,18640.0,363540.0,211640.0,37160.0,28890.0,48230.0,52410.0,60380.0,24310.0,49590.0,45320.0,79900.0,83160.0,41250.0,49440.0,36340.0,74320.0,45510.0,29620.0,46700.0,83250.0,34980.0,48870.0,,,60.0,260.0,740.0,,,280.0,430.0,840.0,160.0,,50.0,1860.0,,80.0,,,570.0,,,,102270.0,67680.0,105160.0,,,96010.0,118580.0,124610.0,73840.0,,97520.0,87130.0,,101780.0,,,130210.0,118150.0,,,0.03,0.07,0.41,,,0.05,0.33,0.79,0.04,,0.05,0.61,,0.02,,,0.16,,5650.0,5650.0,5650.0,5650.0,5650.0,5650.0,5650.0,5650.0,5650.0,5650.0,5650.0,5650.0,5650.0,5650.0,5650.0,5650.0,5650.0,5650.0,5650.0,5650.0,100400.0,100400.0,100400.0,100400.0,100400.0,100400.0,100400.0,100400.0,100400.0,100400.0,100400.0,100400.0,100400.0,100400.0,100400.0,100400.0,100400.0,100400.0,100400.0,100400.0,8910.0,55020.0,210930.0,391680.0,180940.0,418010.0,297430.0,530860.0,127810.0,106440.0,408550.0,4900.0,106670.0,307090.0,76160.0,509860.0,277210.0,18640.0,363540.0,211640.0
Hawaii,520.0,11050.0,36450.0,55470.0,15450.0,95490.0,62640.0,75440.0,7650.0,8420.0,12420.0,,23840.0,25660.0,11750.0,64570.0,,3550.0,36150.0,17070.0,35500.0,38480.0,79800.0,51810.0,58660.0,36500.0,68280.0,49560.0,73790.0,66270.0,39160.0,61480.0,42340.0,70310.0,47610.0,35460.0,,105580.0,36140.0,47270.0,,,,,50.0,,,,,,,,,,,,,,,,,,,,100400.0,,,,,,,,,,,,,,,,,,,,0.3,,,,,,,,,,,,,,,,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,,90.0,90.0,90.0,112330.0,112330.0,112330.0,112330.0,112330.0,112330.0,112330.0,112330.0,112330.0,112330.0,112330.0,112330.0,112330.0,112330.0,112330.0,112330.0,,112330.0,112330.0,112330.0,520.0,11050.0,36450.0,55470.0,15450.0,95490.0,62640.0,75440.0,7650.0,8420.0,12420.0,,23840.0,25660.0,11750.0,64570.0,,3550.0,36150.0,17070.0
Idaho,4590.0,13120.0,61050.0,68000.0,28000.0,73180.0,55720.0,111490.0,9040.0,8660.0,72350.0,2830.0,19100.0,47570.0,10410.0,94060.0,31850.0,3120.0,49430.0,33850.0,34880.0,33270.0,46590.0,46890.0,49020.0,26990.0,50430.0,39700.0,47530.0,68600.0,43380.0,62970.0,36850.0,62390.0,38180.0,31700.0,46350.0,75610.0,37090.0,46060.0,,,,,40.0,,,90.0,,,,,,,,,,,,,,,,,84790.0,,,101330.0,,,,,,96550.0,,,,,,,,,,,0.15,,,0.08,,,,,,,,,,,,,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,96490.0,96490.0,96490.0,96490.0,96490.0,96490.0,96490.0,96490.0,96490.0,96490.0,96490.0,96490.0,96490.0,96490.0,96490.0,96490.0,96490.0,96490.0,96490.0,96490.0,4590.0,13120.0,61050.0,68000.0,28000.0,73180.0,55720.0,111490.0,9040.0,8660.0,72350.0,2830.0,19100.0,47570.0,10410.0,94060.0,31850.0,3120.0,49430.0,33850.0
